id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
1558,2171,2016-07-18T06:35:41.000Z,285.0,24.0,13.0,322.0,1422.15,179.76,105.56,1707.47
1559,2171,2016-08-17T01:36:28.000Z,294.0,22.0,3.0,319.0,1467.06,164.78,24.36,1656.2
1560,2171,2016-09-15T06:53:32.000Z,294.0,40.0,14.0,348.0,1467.06,299.6,113.68,1880.34
1561,2171,2016-10-14T04:24:35.000Z,309.0,36.0,14.0,359.0,1541.91,269.64,113.68,1925.23
1562,2171,2016-11-12T11:56:43.000Z,327.0,62.0,46.0,435.0,1631.73,464.38,373.52,2469.63
1563,2181,2013-12-24T20:36:08.000Z,278.0,14.0,46.0,338.0,1387.22,104.86,373.52,1865.6
1564,2181,2014-01-22T22:12:26.000Z,249.0,NULL,53.0,302.0,1242.51,0.0,430.36,1672.87
1565,2181,2014-02-21T06:11:06.000Z,283.0,6.0,37.0,326.0,1412.17,44.94,300.44,1757.55
1566,2181,2014-03-22T10:09:54.000Z,301.0,23.0,12.0,336.0,1501.99,172.27,97.44,1771.7
1567,2181,2014-04-21T03:02:14.000Z,304.0,29.0,40.0,373.0,1516.96,217.21,324.8,2058.97
1568,2181,2014-05-20T11:44:40.000Z,295.0,24.0,18.0,337.0,1472.05,179.76,146.16,1797.97
1569,2181,2014-06-19T04:45:54.000Z,330.0,22.0,57.0,409.0,1646.7,164.78,462.84,2274.32
1570,2181,2014-07-18T07:22:38.000Z,287.0,NULL,24.0,311.0,1432.13,0.0,194.88,1627.01
1571,2181,2014-08-17T19:48:33.000Z,387.0,3.0,3.0,393.0,1931.13,22.47,24.36,1977.96
1572,2181,2014-09-16T21:33:17.000Z,276.0,12.0,NULL,288.0,1377.24,89.88,0.0,1467.12
1573,2181,2014-10-16T06:54:46.000Z,301.0,29.0,73.0,403.0,1501.99,217.21,592.76,2311.96
1574,2181,2014-11-15T22:58:29.000Z,292.0,32.0,56.0,380.0,1457.08,239.68,454.72,2151.48
1575,2181,2014-12-15T10:20:01.000Z,306.0,NULL,61.0,367.0,1526.94,0.0,495.32,2022.26
1576,2181,2015-01-14T04:39:37.000Z,296.0,66.0,NULL,362.0,1477.04,494.34,0.0,1971.38
1577,2181,2015-02-12T12:51:57.000Z,330.0,38.0,23.0,391.0,1646.7,284.62,186.76,2118.08
1578,2181,2015-03-13T23:41:17.000Z,286.0,43.0,21.0,350.0,1427.14,322.07,170.52,1919.73
1579,2181,2015-04-11T01:55:51.000Z,299.0,NULL,37.0,336.0,1492.01,0.0,300.44,1792.45
1580,2181,2015-05-11T11:17:45.000Z,304.0,38.0,30.0,372.0,1516.96,284.62,243.6,2045.18
1581,2181,2015-06-10T18:01:23.000Z,320.0,37.0,136.0,493.0,1596.8,277.13,1104.32,2978.25
1582,2181,2015-07-10T11:21:47.000Z,281.0,15.0,19.0,315.0,1402.19,112.35,154.28,1668.82
1583,2181,2015-08-09T08:07:58.000Z,292.0,30.0,18.0,340.0,1457.08,224.7,146.16,1827.94
1584,2181,2015-09-08T21:32:14.000Z,289.0,5.0,664.0,958.0,1442.11,37.45,5391.68,6871.24
1585,2181,2015-10-07T14:12:54.000Z,316.0,30.0,21.0,367.0,1576.84,224.7,170.52,1972.06
1586,2181,2015-11-05T16:31:50.000Z,301.0,1.0,19.0,321.0,1501.99,7.49,154.28,1663.76
1587,2181,2015-12-05T04:56:32.000Z,325.0,36.0,37.0,398.0,1621.75,269.64,300.44,2191.83
1588,2181,2016-01-04T19:54:00.000Z,296.0,34.0,NULL,330.0,1477.04,254.66,0.0,1731.7
1589,2181,2016-02-02T07:11:27.000Z,603.0,5.0,NULL,608.0,3008.97,37.45,0.0,3046.42
1590,2181,2016-03-02T15:37:27.000Z,282.0,76.0,11.0,369.0,1407.18,569.24,89.32,2065.74
1591,2181,2016-04-01T06:10:39.000Z,298.0,194.0,NULL,492.0,1487.02,1453.06,0.0,2940.08
1592,2181,2016-05-01T10:17:25.000Z,305.0,23.0,2.0,330.0,1521.95,172.27,16.24,1710.46
1593,2181,2016-05-30T00:20:29.000Z,NULL,18.0,3.0,21.0,0.0,134.82,24.36,159.18
1594,2181,2016-06-29T16:30:28.000Z,394.0,28.0,62.0,484.0,1966.06,209.72,503.44,2679.22
1595,2181,2016-07-29T02:58:06.000Z,302.0,48.0,24.0,374.0,1506.98,359.52,194.88,2061.38
1596,2181,2016-08-28T11:04:53.000Z,307.0,78.0,22.0,407.0,1531.93,584.22,178.64,2294.79
1597,2181,2016-09-27T17:04:58.000Z,254.0,35.0,27.0,316.0,1267.46,262.15,219.24,1748.85
1598,2181,2016-10-27T03:39:28.000Z,300.0,60.0,32.0,392.0,1497.0,449.4,259.84,2206.24
1599,2181,2016-11-25T07:30:29.000Z,311.0,42.0,NULL,353.0,1551.89,314.58,0.0,1866.47
1600,2181,2016-12-25T16:58:10.000Z,312.0,84.0,49.0,445.0,1556.88,629.16,397.88,2583.92
1601,2191,2016-01-19T20:56:57.000Z,298.0,1.0,16.0,315.0,1487.02,7.49,129.92,1624.43
1602,2191,2016-02-18T09:27:41.000Z,285.0,39.0,33.0,357.0,1422.15,292.11,267.96,1982.22
1603,2191,2016-03-18T11:42:10.000Z,323.0,24.0,419.0,766.0,1611.77,179.76,3402.28,5193.81
1604,2191,2016-04-16T10:11:02.000Z,363.0,19.0,81.0,463.0,1811.37,142.31,657.72,2611.4
1605,2191,2016-05-15T05:29:15.000Z,309.0,40.0,24.0,373.0,1541.91,299.6,194.88,2036.39
1606,2191,2016-06-14T04:42:19.000Z,280.0,30.0,10.0,320.0,1397.2,224.7,81.2,1703.1
1607,2191,2016-07-14T02:40:40.000Z,286.0,67.0,22.0,375.0,1427.14,501.83,178.64,2107.61
1608,2191,2016-08-12T16:56:06.000Z,295.0,38.0,20.0,353.0,1472.05,284.62,162.4,1919.07
1609,2191,2016-09-11T22:26:03.000Z,303.0,15.0,14.0,332.0,1511.97,112.35,113.68,1738.0
1610,2191,2016-10-10T05:24:59.000Z,290.0,34.0,23.0,347.0,1447.1,254.66,186.76,1888.52
1611,2191,2016-11-09T09:19:23.000Z,301.0,45.0,NULL,346.0,1501.99,337.05,0.0,1839.04
1612,2191,2016-12-09T14:26:51.000Z,282.0,8.0,33.0,323.0,1407.18,59.92,267.96,1735.06
1613,2201,2016-09-29T20:48:33.000Z,491.0,5.0,45.0,541.0,2450.09,37.45,365.4,2852.94
1614,2201,2016-10-28T13:50:02.000Z,505.0,8.0,NULL,513.0,2519.95,59.92,0.0,2579.87
1615,2201,2016-11-27T02:30:37.000Z,495.0,2.0,13.0,510.0,2470.05,14.98,105.56,2590.59
1616,2201,2016-12-27T06:28:19.000Z,507.0,8.0,8.0,523.0,2529.93,59.92,64.96,2654.81
1617,2211,2016-07-15T23:26:09.000Z,118.0,80.0,NULL,198.0,588.82,599.2,0.0,1188.02
1618,2211,2016-09-13T14:24:38.000Z,101.0,59.0,29.0,189.0,503.99,441.91,235.48,1181.38
1619,2211,2016-10-12T02:57:20.000Z,26.0,809.0,30.0,865.0,129.74,6059.41,243.6,6432.75
1620,2211,2016-11-10T20:36:42.000Z,24.0,39.0,28.0,91.0,119.76,292.11,227.36,639.23
1621,2211,2016-12-10T21:55:10.000Z,58.0,28.0,2.0,88.0,289.42,209.72,16.24,515.38
1622,2221,2016-11-14T21:24:13.000Z,102.0,29.0,27.0,158.0,508.98,217.21,219.24,945.43
1623,2221,2016-12-13T04:12:31.000Z,100.0,NULL,28.0,128.0,499.0,0.0,227.36,726.36
1624,2231,2013-12-30T03:52:30.000Z,304.0,7.0,48.0,359.0,1516.96,52.43,389.76,1959.15
1625,2231,2014-01-29T15:45:11.000Z,308.0,28.0,23.0,359.0,1536.92,209.72,186.76,1933.4
1626,2231,2014-03-29T02:04:17.000Z,284.0,13.0,34.0,331.0,1417.16,97.37,276.08,1790.61
1627,2231,2014-04-28T06:51:26.000Z,282.0,32.0,16.0,330.0,1407.18,239.68,129.92,1776.78
1628,2231,2014-06-26T22:33:27.000Z,274.0,34.0,17.0,325.0,1367.26,254.66,138.04,1759.96
1629,2231,2014-07-26T07:06:42.000Z,316.0,27.0,29.0,372.0,1576.84,202.23,235.48,2014.55
1630,2231,2014-08-25T08:18:44.000Z,298.0,31.0,19.0,348.0,1487.02,232.19,154.28,1873.49
1631,2231,2014-09-24T21:37:51.000Z,299.0,4.0,14.0,317.0,1492.01,29.96,113.68,1635.65
1632,2231,2014-10-23T14:36:32.000Z,316.0,45.0,NULL,361.0,1576.84,337.05,0.0,1913.89
1633,2231,2014-11-22T00:46:25.000Z,323.0,81.0,22.0,426.0,1611.77,606.69,178.64,2397.1
1634,2231,2014-12-21T12:34:39.000Z,302.0,NULL,35.0,337.0,1506.98,0.0,284.2,1791.18
1635,2231,2015-01-20T22:05:10.000Z,311.0,37.0,NULL,348.0,1551.89,277.13,0.0,1829.02
1636,2231,2015-02-19T22:54:53.000Z,296.0,53.0,65.0,414.0,1477.04,396.97,527.8,2401.81
1637,2231,2015-03-21T14:37:12.000Z,NULL,42.0,31.0,73.0,0.0,314.58,251.72,566.3
1638,2231,2015-04-19T01:07:21.000Z,282.0,21.0,20.0,323.0,1407.18,157.29,162.4,1726.87
1639,2231,2015-05-18T14:58:49.000Z,285.0,28.0,18.0,331.0,1422.15,209.72,146.16,1778.03
1640,2231,2015-06-16T19:12:54.000Z,261.0,43.0,79.0,383.0,1302.39,322.07,641.48,2265.94
1641,2231,2015-07-15T15:48:30.000Z,294.0,43.0,13.0,350.0,1467.06,322.07,105.56,1894.69
1642,2231,2015-08-14T07:50:20.000Z,313.0,28.0,23.0,364.0,1561.87,209.72,186.76,1958.35
1643,2231,2015-09-13T22:33:54.000Z,298.0,36.0,9.0,343.0,1487.02,269.64,73.08,1829.74
1644,2231,2015-11-11T02:40:11.000Z,298.0,13.0,19.0,330.0,1487.02,97.37,154.28,1738.67
1645,2231,2015-12-11T13:32:26.000Z,347.0,36.0,84.0,467.0,1731.53,269.64,682.08,2683.25
1646,2231,2016-01-10T12:19:11.000Z,301.0,35.0,NULL,336.0,1501.99,262.15,0.0,1764.14
1647,2231,2016-02-09T20:17:05.000Z,296.0,38.0,25.0,359.0,1477.04,284.62,203.0,1964.66
1648,2231,2016-03-10T21:46:33.000Z,296.0,40.0,18.0,354.0,1477.04,299.6,146.16,1922.8
1649,2231,2016-04-09T15:21:01.000Z,286.0,13.0,19.0,318.0,1427.14,97.37,154.28,1678.79
1650,2231,2016-05-08T02:33:47.000Z,324.0,37.0,20.0,381.0,1616.76,277.13,162.4,2056.29
1651,2231,2016-06-06T09:01:07.000Z,319.0,31.0,22.0,372.0,1591.81,232.19,178.64,2002.64
1652,2231,2016-07-05T05:59:26.000Z,302.0,35.0,18.0,355.0,1506.98,262.15,146.16,1915.29
1653,2231,2016-08-04T16:58:13.000Z,299.0,37.0,37.0,373.0,1492.01,277.13,300.44,2069.58
1654,2231,2016-09-02T15:18:28.000Z,276.0,NULL,20.0,296.0,1377.24,0.0,162.4,1539.64
1655,2231,2016-10-02T13:28:49.000Z,302.0,27.0,23.0,352.0,1506.98,202.23,186.76,1895.97
1656,2231,2016-10-31T20:15:23.000Z,291.0,37.0,32.0,360.0,1452.09,277.13,259.84,1989.06
1657,2231,2016-11-29T01:36:52.000Z,377.0,32.0,22.0,431.0,1881.23,239.68,178.64,2299.55
1658,2231,2016-12-29T04:52:32.000Z,309.0,20.0,22.0,351.0,1541.91,149.8,178.64,1870.35
1659,2241,2016-02-06T01:52:37.000Z,NULL,25.0,65.0,90.0,0.0,187.25,527.8,715.05
1660,2241,2016-03-06T04:28:55.000Z,101.0,60.0,31.0,192.0,503.99,449.4,251.72,1205.11
1661,2241,2016-04-05T13:39:34.000Z,2057.0,24.0,43.0,2124.0,10264.43,179.76,349.16,10793.35
1662,2241,2016-05-04T00:31:08.000Z,100.0,67.0,28.0,195.0,499.0,501.83,227.36,1228.19
1663,2241,2016-06-03T13:26:02.000Z,87.0,43.0,8.0,138.0,434.13,322.07,64.96,821.16
1664,2241,2016-07-03T03:26:58.000Z,106.0,7.0,NULL,113.0,528.94,52.43,0.0,581.37
1665,2251,2016-05-30T06:33:52.000Z,498.0,NULL,91.0,589.0,2485.02,0.0,738.92,3223.94
1666,2251,2016-06-29T06:53:28.000Z,499.0,14.0,NULL,513.0,2490.01,104.86,0.0,2594.87
1667,2251,2016-07-28T02:21:49.000Z,498.0,9.0,NULL,507.0,2485.02,67.41,0.0,2552.43
1668,2251,2016-08-27T20:02:09.000Z,498.0,NULL,NULL,498.0,2485.02,0.0,0.0,2485.02
1669,2251,2016-09-26T14:24:19.000Z,NULL,10.0,18.0,28.0,0.0,74.9,146.16,221.06
1670,2251,2016-10-26T15:19:52.000Z,505.0,NULL,2.0,507.0,2519.95,0.0,16.24,2536.19
1671,2251,2016-11-25T23:28:17.000Z,417.0,14.0,NULL,431.0,2080.83,104.86,0.0,2185.69
1672,2251,2016-12-25T02:06:22.000Z,495.0,5.0,36.0,536.0,2470.05,37.45,292.32,2799.82
1673,2261,2016-06-03T03:00:33.000Z,117.0,47.0,28.0,192.0,583.83,352.03,227.36,1163.22
1674,2261,2016-07-03T21:23:42.000Z,100.0,57.0,15.0,172.0,499.0,426.93,121.8,1047.73
1675,2261,2016-08-02T07:58:33.000Z,100.0,9.0,18.0,127.0,499.0,67.41,146.16,712.57
1676,2261,2016-08-31T17:09:28.000Z,107.0,39.0,NULL,146.0,533.93,292.11,0.0,826.04
1677,2261,2016-09-30T09:42:13.000Z,104.0,17.0,40.0,161.0,518.96,127.33,324.8,971.09
1678,2261,2016-10-29T22:08:34.000Z,90.0,NULL,75.0,165.0,449.1,0.0,609.0,1058.1
1679,2261,2016-11-28T03:27:58.000Z,70.0,29.0,35.0,134.0,349.3,217.21,284.2,850.71
1680,2261,2016-12-27T09:44:11.000Z,68.0,82.0,NULL,150.0,339.32,614.18,0.0,953.5
1681,2271,2015-03-14T20:57:52.000Z,292.0,31.0,NULL,323.0,1457.08,232.19,0.0,1689.27
1682,2271,2015-04-12T16:31:08.000Z,318.0,20.0,28.0,366.0,1586.82,149.8,227.36,1963.98
1683,2271,2015-05-11T10:36:18.000Z,445.0,19.0,28.0,492.0,2220.55,142.31,227.36,2590.22
1684,2271,2015-06-09T08:27:12.000Z,14.0,66.0,29.0,109.0,69.86,494.34,235.48,799.68
1685,2271,2015-07-08T18:06:36.000Z,287.0,42.0,23.0,352.0,1432.13,314.58,186.76,1933.47
1686,2271,2015-08-06T16:01:33.000Z,299.0,33.0,17.0,349.0,1492.01,247.17,138.04,1877.22
1687,2271,2015-09-05T10:10:04.000Z,297.0,27.0,8.0,332.0,1482.03,202.23,64.96,1749.22
1688,2271,2015-10-05T11:58:41.000Z,303.0,34.0,20.0,357.0,1511.97,254.66,162.4,1929.03
1689,2271,2015-11-04T00:05:48.000Z,289.0,38.0,21.0,348.0,1442.11,284.62,170.52,1897.25
1690,2271,2015-12-03T07:17:25.000Z,322.0,35.0,NULL,357.0,1606.78,262.15,0.0,1868.93
1691,2271,2016-01-02T20:01:04.000Z,297.0,27.0,NULL,324.0,1482.03,202.23,0.0,1684.26
1692,2271,2016-02-01T19:18:15.000Z,177.0,13.0,10.0,200.0,883.23,97.37,81.2,1061.8
1693,2271,2016-03-01T13:56:27.000Z,270.0,20.0,26.0,316.0,1347.3,149.8,211.12,1708.22
1694,2271,2016-03-30T17:05:50.000Z,306.0,NULL,NULL,306.0,1526.94,0.0,0.0,1526.94
1695,2271,2016-04-29T03:27:20.000Z,293.0,36.0,45.0,374.0,1462.07,269.64,365.4,2097.11
1696,2271,2016-05-28T17:35:09.000Z,309.0,31.0,37.0,377.0,1541.91,232.19,300.44,2074.54
1697,2271,2016-06-27T06:56:38.000Z,293.0,20.0,40.0,353.0,1462.07,149.8,324.8,1936.67
1698,2271,2016-08-25T06:15:11.000Z,324.0,16.0,NULL,340.0,1616.76,119.84,0.0,1736.6
1699,2271,2016-09-24T23:52:40.000Z,303.0,29.0,NULL,332.0,1511.97,217.21,0.0,1729.18
1700,2271,2016-10-23T14:38:05.000Z,297.0,18.0,15.0,330.0,1482.03,134.82,121.8,1738.65
1701,2271,2016-11-21T02:12:37.000Z,335.0,51.0,5.0,391.0,1671.65,381.99,40.6,2094.24
1702,2271,2016-12-21T22:27:28.000Z,284.0,37.0,32.0,353.0,1417.16,277.13,259.84,1954.13
1703,2281,2016-05-22T18:58:00.000Z,535.0,1.0,19.0,555.0,2669.65,7.49,154.28,2831.42
1704,2281,2016-06-21T13:15:07.000Z,522.0,5.0,15.0,542.0,2604.78,37.45,121.8,2764.03
1705,2281,2016-07-21T09:22:31.000Z,545.0,31.0,15.0,591.0,2719.55,232.19,121.8,3073.54
1706,2281,2016-09-19T18:31:46.000Z,509.0,8.0,152.0,669.0,2539.91,59.92,1234.24,3834.07
1707,2281,2016-10-18T11:37:49.000Z,553.0,4.0,NULL,557.0,2759.47,29.96,0.0,2789.43
1708,2281,2016-11-17T10:13:43.000Z,513.0,119.0,10.0,642.0,2559.87,891.31,81.2,3532.38
1709,2281,2016-12-17T13:58:52.000Z,498.0,9.0,172.0,679.0,2485.02,67.41,1396.64,3949.07
1710,2291,2016-02-02T15:42:26.000Z,96.0,NULL,52.0,148.0,479.04,0.0,422.24,901.28
1711,2291,2016-03-03T04:14:52.000Z,94.0,102.0,22.0,218.0,469.06,763.98,178.64,1411.68
1712,2291,2016-04-02T17:06:48.000Z,97.0,NULL,46.0,143.0,484.03,0.0,373.52,857.55
1713,2291,2016-05-02T20:11:40.000Z,NULL,7.0,18.0,25.0,0.0,52.43,146.16,198.59
1714,2291,2016-05-31T09:42:19.000Z,107.0,35.0,25.0,167.0,533.93,262.15,203.0,999.08
1715,2291,2016-06-30T04:29:38.000Z,94.0,19.0,82.0,195.0,469.06,142.31,665.84,1277.21
1716,2291,2016-07-29T11:01:39.000Z,44.0,19.0,NULL,63.0,219.56,142.31,0.0,361.87
1717,2291,2016-08-27T23:20:08.000Z,102.0,29.0,791.0,922.0,508.98,217.21,6422.92,7149.11
1718,2291,2016-09-26T19:21:05.000Z,80.0,21.0,24.0,125.0,399.2,157.29,194.88,751.37
1719,2291,2016-10-25T12:30:39.000Z,NULL,22.0,44.0,66.0,0.0,164.78,357.28,522.06
1720,2291,2016-11-23T23:24:58.000Z,106.0,53.0,39.0,198.0,528.94,396.97,316.68,1242.59
1721,2291,2016-12-22T09:10:26.000Z,50.0,37.0,NULL,87.0,249.5,277.13,0.0,526.63
1722,2301,2015-04-20T21:03:06.000Z,99.0,49.0,60.0,208.0,494.01,367.01,487.2,1348.22
1723,2301,2015-05-20T11:12:45.000Z,103.0,26.0,31.0,160.0,513.97,194.74,251.72,960.43
1724,2301,2015-06-19T10:32:42.000Z,112.0,197.0,28.0,337.0,558.88,1475.53,227.36,2261.77
1725,2301,2015-07-18T18:59:52.000Z,110.0,NULL,NULL,110.0,548.9,0.0,0.0,548.9
1726,2311,2016-08-10T23:32:05.000Z,417.0,NULL,NULL,417.0,2080.83,0.0,0.0,2080.83
1727,2311,2016-09-09T09:30:28.000Z,501.0,16.0,1.0,518.0,2499.99,119.84,8.12,2627.95
1728,2311,2016-10-08T05:18:52.000Z,499.0,125.0,NULL,624.0,2490.01,936.25,0.0,3426.26
1729,2311,2016-11-07T19:01:49.000Z,480.0,12.0,26.0,518.0,2395.2,89.88,211.12,2696.2
1730,2311,2016-12-07T10:51:29.000Z,502.0,21.0,NULL,523.0,2504.98,157.29,0.0,2662.27
1731,2321,2016-12-21T03:00:21.000Z,321.0,36.0,8.0,365.0,1601.79,269.64,64.96,1936.39
1732,2331,2013-12-11T07:45:07.000Z,142.0,83.0,6.0,231.0,708.58,621.67,48.72,1378.97
1733,2331,2014-01-09T03:49:54.000Z,143.0,NULL,22.0,165.0,713.57,0.0,178.64,892.21
1734,2331,2014-02-08T12:46:47.000Z,2708.0,11.0,17.0,2736.0,13512.92,82.39,138.04,13733.35
1735,2331,2014-03-10T12:57:29.000Z,151.0,NULL,18.0,169.0,753.49,0.0,146.16,899.65
1736,2331,2014-04-09T13:14:37.000Z,151.0,20.0,59.0,230.0,753.49,149.8,479.08,1382.37
1737,2331,2014-06-06T02:45:02.000Z,136.0,12.0,NULL,148.0,678.64,89.88,0.0,768.52
1738,2331,2014-07-06T09:27:25.000Z,196.0,14.0,136.0,346.0,978.04,104.86,1104.32,2187.22
1739,2331,2014-08-04T16:20:02.000Z,156.0,5.0,NULL,161.0,778.44,37.45,0.0,815.89
1740,2331,2014-09-02T04:23:22.000Z,224.0,NULL,17.0,241.0,1117.76,0.0,138.04,1255.8
1741,2341,2014-12-17T10:22:58.000Z,518.0,16.0,NULL,534.0,2584.82,119.84,0.0,2704.66
1742,2341,2015-01-16T08:39:58.000Z,566.0,4.0,NULL,570.0,2824.34,29.96,0.0,2854.3
1743,2341,2015-02-14T06:23:38.000Z,519.0,NULL,3.0,522.0,2589.81,0.0,24.36,2614.17
1744,2341,2015-03-15T19:03:21.000Z,488.0,23.0,9.0,520.0,2435.12,172.27,73.08,2680.47
1745,2341,2015-04-13T20:00:12.000Z,498.0,11.0,19.0,528.0,2485.02,82.39,154.28,2721.69
1746,2341,2015-05-12T19:09:35.000Z,594.0,6.0,17.0,617.0,2964.06,44.94,138.04,3147.04
1747,2341,2015-06-10T09:51:38.000Z,535.0,NULL,2001.0,2536.0,2669.65,0.0,16248.12,18917.77
1748,2341,2015-07-09T10:38:05.000Z,729.0,10.0,45.0,784.0,3637.71,74.9,365.4,4078.01
1749,2341,2015-08-07T16:50:33.000Z,491.0,NULL,16.0,507.0,2450.09,0.0,129.92,2580.01
1750,2341,2015-09-06T19:29:11.000Z,490.0,22.0,3.0,515.0,2445.1,164.78,24.36,2634.24
1751,2341,2015-10-06T05:50:55.000Z,499.0,17.0,17.0,533.0,2490.01,127.33,138.04,2755.38
1752,2341,2015-11-05T04:03:05.000Z,463.0,NULL,NULL,463.0,2310.37,0.0,0.0,2310.37
1753,2341,2015-12-05T05:02:42.000Z,517.0,9.0,51.0,577.0,2579.83,67.41,414.12,3061.36
1754,2341,2016-01-04T17:41:46.000Z,497.0,15.0,NULL,512.0,2480.03,112.35,0.0,2592.38
1755,2341,2016-02-02T09:39:55.000Z,490.0,NULL,NULL,490.0,2445.1,0.0,0.0,2445.1
1756,2341,2016-03-02T11:17:28.000Z,503.0,6.0,113.0,622.0,2509.97,44.94,917.56,3472.47
1757,2341,2016-04-01T04:39:00.000Z,500.0,NULL,21.0,521.0,2495.0,0.0,170.52,2665.52
1758,2341,2016-05-01T11:56:23.000Z,466.0,NULL,NULL,466.0,2325.34,0.0,0.0,2325.34
1759,2341,2016-05-31T09:06:29.000Z,496.0,NULL,1.0,497.0,2475.04,0.0,8.12,2483.16
1760,2341,2016-06-30T19:05:19.000Z,498.0,NULL,NULL,498.0,2485.02,0.0,0.0,2485.02
1761,2341,2016-07-30T16:10:12.000Z,564.0,425.0,14.0,1003.0,2814.36,3183.25,113.68,6111.29
1762,2341,2016-08-28T23:33:30.000Z,442.0,29.0,22.0,493.0,2205.58,217.21,178.64,2601.43
1763,2341,2016-09-26T08:54:26.000Z,512.0,9.0,NULL,521.0,2554.88,67.41,0.0,2622.29
1764,2341,2016-10-25T09:56:40.000Z,471.0,11.0,7.0,489.0,2350.29,82.39,56.84,2489.52
1765,2341,2016-11-24T07:22:22.000Z,485.0,NULL,27.0,512.0,2420.15,0.0,219.24,2639.39
1766,2341,2016-12-23T09:43:43.000Z,488.0,61.0,NULL,549.0,2435.12,456.89,0.0,2892.01
1767,2351,2013-12-16T06:16:57.000Z,491.0,1.0,8.0,500.0,2450.09,7.49,64.96,2522.54
1768,2351,2014-01-15T03:51:03.000Z,499.0,4.0,1.0,504.0,2490.01,29.96,8.12,2528.09
1769,2351,2014-02-13T21:09:51.000Z,280.0,5.0,18.0,303.0,1397.2,37.45,146.16,1580.81
1770,2351,2014-03-15T17:05:21.000Z,490.0,16.0,NULL,506.0,2445.1,119.84,0.0,2564.94
1771,2351,2014-04-13T13:58:34.000Z,487.0,13.0,18.0,518.0,2430.13,97.37,146.16,2673.66
1772,2351,2014-05-12T15:16:42.000Z,489.0,10.0,48.0,547.0,2440.11,74.9,389.76,2904.77
1773,2351,2014-06-11T03:28:56.000Z,523.0,16.0,865.0,1404.0,2609.77,119.84,7023.8,9753.41
1774,2351,2014-07-10T13:51:26.000Z,499.0,13.0,17.0,529.0,2490.01,97.37,138.04,2725.42
1775,2351,2014-08-08T18:04:54.000Z,559.0,13.0,14.0,586.0,2789.41,97.37,113.68,3000.46
1776,2351,2014-09-06T12:49:59.000Z,471.0,11.0,133.0,615.0,2350.29,82.39,1079.96,3512.64
1777,2351,2014-10-05T05:01:16.000Z,538.0,11.0,200.0,749.0,2684.62,82.39,1624.0,4391.01
1778,2351,2014-11-04T11:08:09.000Z,544.0,27.0,159.0,730.0,2714.56,202.23,1291.08,4207.87
1779,2351,2014-12-04T07:06:02.000Z,507.0,25.0,14.0,546.0,2529.93,187.25,113.68,2830.86
1780,2351,2015-01-03T22:31:31.000Z,725.0,NULL,11.0,736.0,3617.75,0.0,89.32,3707.07
1781,2351,2015-02-01T22:07:06.000Z,430.0,2.0,66.0,498.0,2145.7,14.98,535.92,2696.6
1782,2351,2015-03-02T00:27:50.000Z,506.0,17.0,2.0,525.0,2524.94,127.33,16.24,2668.51
1783,2351,2015-04-01T08:19:12.000Z,498.0,20.0,3.0,521.0,2485.02,149.8,24.36,2659.18
1784,2351,2015-05-01T13:52:09.000Z,443.0,NULL,NULL,443.0,2210.57,0.0,0.0,2210.57
1785,2351,2015-05-31T20:14:35.000Z,498.0,18.0,7.0,523.0,2485.02,134.82,56.84,2676.68
1786,2351,2015-06-30T03:56:47.000Z,516.0,30.0,41.0,587.0,2574.84,224.7,332.92,3132.46
1787,2351,2015-07-29T01:23:10.000Z,504.0,135.0,3.0,642.0,2514.96,1011.15,24.36,3550.47
1788,2351,2015-08-27T12:47:53.000Z,495.0,5.0,12.0,512.0,2470.05,37.45,97.44,2604.94
1789,2351,2015-09-26T20:41:01.000Z,497.0,17.0,NULL,514.0,2480.03,127.33,0.0,2607.36
1790,2351,2015-10-26T10:23:17.000Z,545.0,17.0,17.0,579.0,2719.55,127.33,138.04,2984.92
1791,2351,2015-11-25T16:57:51.000Z,538.0,8.0,64.0,610.0,2684.62,59.92,519.68,3264.22
1792,2351,2015-12-25T22:49:45.000Z,489.0,54.0,19.0,562.0,2440.11,404.46,154.28,2998.85
1793,2351,2016-01-24T02:41:12.000Z,433.0,15.0,41.0,489.0,2160.67,112.35,332.92,2605.94
1794,2351,2016-02-22T10:32:41.000Z,504.0,7.0,12.0,523.0,2514.96,52.43,97.44,2664.83
1795,2351,2016-03-23T04:19:09.000Z,476.0,16.0,8.0,500.0,2375.24,119.84,64.96,2560.04
1796,2351,2016-04-21T03:59:31.000Z,499.0,26.0,16.0,541.0,2490.01,194.74,129.92,2814.67
1797,2351,2016-05-21T23:49:37.000Z,555.0,NULL,6.0,561.0,2769.45,0.0,48.72,2818.17
1798,2351,2016-06-20T10:44:25.000Z,492.0,49.0,64.0,605.0,2455.08,367.01,519.68,3341.77
1799,2351,2016-07-20T03:28:45.000Z,503.0,23.0,NULL,526.0,2509.97,172.27,0.0,2682.24
1800,2351,2016-08-18T02:45:19.000Z,499.0,11.0,NULL,510.0,2490.01,82.39,0.0,2572.4
1801,2351,2016-09-16T05:29:28.000Z,402.0,1.0,10.0,413.0,2005.98,7.49,81.2,2094.67
1802,2351,2016-10-16T08:28:39.000Z,486.0,6.0,35.0,527.0,2425.14,44.94,284.2,2754.28
